student_id,lastname,dept,credits,instructor_id,name,dept,salary,name,dept,budget
22620,Lykin,Accounting,18,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
22620,Lykin,Accounting,18,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
22620,Lykin,Accounting,18,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
22620,Lykin,Accounting,18,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
39157,Loull,Accounting,0,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
39157,Loull,Accounting,0,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
39157,Loull,Accounting,0,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
39157,Loull,Accounting,0,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
86327,Moscarini,Marketing,31,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
86327,Moscarini,Marketing,31,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
86327,Moscarini,Marketing,31,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
86327,Moscarini,Marketing,31,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
84865,Fernandez-Gonzalez,Finance,20,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
83557,Khalil,Psychology,95,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
83557,Khalil,Psychology,95,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
94178,Bengtss,Psychology,47,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
94178,Bengtss,Psychology,47,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
57511,Pulido,English,78,4233,Luo,English,88791.453125,English,Palmer,611042.687500
57511,Pulido,English,78,72553,Yin,English,46397.589844,English,Palmer,611042.687500
57511,Pulido,English,78,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
57511,Pulido,English,78,28097,Kean,English,35023.179688,English,Palmer,611042.687500
56941,Swain,Astronomy,17,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
77415,Morales,Astronomy,102,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
99754,Califieri,Cybernetics,55,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
99754,Califieri,Cybernetics,55,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
99754,Califieri,Cybernetics,55,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
99754,Califieri,Cybernetics,55,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
81550,Harada,Elec. Eng.,98,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
81550,Harada,Elec. Eng.,98,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
81550,Harada,Elec. Eng.,98,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
81550,Harada,Elec. Eng.,98,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
79911,Corr,Physics,117,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
79911,Corr,Physics,117,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
82082,Towsey,Statistics,12,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
82082,Towsey,Statistics,12,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
82082,Towsey,Statistics,12,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
82082,Towsey,Statistics,12,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
82082,Towsey,Statistics,12,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
82082,Towsey,Statistics,12,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
58846,Fengl,Pol. Sci.,66,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
58846,Fengl,Pol. Sci.,66,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
58846,Fengl,Pol. Sci.,66,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
11076,Prasad,Pol. Sci.,114,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
11076,Prasad,Pol. Sci.,114,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
11076,Prasad,Pol. Sci.,114,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
7204,Halbert,Biology,83,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
7204,Halbert,Biology,83,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
73165,Fox,Statistics,19,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
73165,Fox,Statistics,19,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
73165,Fox,Statistics,19,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
73165,Fox,Statistics,19,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
73165,Fox,Statistics,19,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
73165,Fox,Statistics,19,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
1737,Shinagawa,Biology,118,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
1737,Shinagawa,Biology,118,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
12979,Hammond,Elec. Eng.,5,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
12979,Hammond,Elec. Eng.,5,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
12979,Hammond,Elec. Eng.,5,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
12979,Hammond,Elec. Eng.,5,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
29390,Aufr,Geology,49,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
31302,Qian,Geology,110,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
36126,Fung,Astronomy,47,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
45200,Kitagawa,Elec. Eng.,125,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
45200,Kitagawa,Elec. Eng.,125,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
45200,Kitagawa,Elec. Eng.,125,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
45200,Kitagawa,Elec. Eng.,125,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
99463,Jacobi,Statistics,19,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
99463,Jacobi,Statistics,19,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
99463,Jacobi,Statistics,19,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
99463,Jacobi,Statistics,19,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
99463,Jacobi,Statistics,19,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
99463,Jacobi,Statistics,19,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
79170,Lingamp,Cybernetics,28,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
79170,Lingamp,Cybernetics,28,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
79170,Lingamp,Cybernetics,28,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
79170,Lingamp,Cybernetics,28,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
12216,Griffiths,Cybernetics,94,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
12216,Griffiths,Cybernetics,94,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
12216,Griffiths,Cybernetics,94,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
12216,Griffiths,Cybernetics,94,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
64593,Kamez,Mech. Eng.,8,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
64593,Kamez,Mech. Eng.,8,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
30177,Vajapeyaz,Pol. Sci.,41,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
30177,Vajapeyaz,Pol. Sci.,41,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
30177,Vajapeyaz,Pol. Sci.,41,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
15074,Kirtane,Physics,36,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
15074,Kirtane,Physics,36,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
99348,Tobin,Finance,85,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
82591,Pomy,Mech. Eng.,92,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
82591,Pomy,Mech. Eng.,92,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
53089,Vedag,English,98,4233,Luo,English,88791.453125,English,Palmer,611042.687500
53089,Vedag,English,98,72553,Yin,English,46397.589844,English,Palmer,611042.687500
53089,Vedag,English,98,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
53089,Vedag,English,98,28097,Kean,English,35023.179688,English,Palmer,611042.687500
24630,Halbert,Geology,66,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
61354,Barranco,Mech. Eng.,129,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
61354,Barranco,Mech. Eng.,129,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
10481,Grosch,Astronomy,39,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
39310,Ploski,Comp. Sci.,64,34175,Bondi,Comp. Sci.,115469.109375,Comp. Sci.,Lamberton,106378.687500
39310,Ploski,Comp. Sci.,64,3335,Bourrier,Comp. Sci.,80797.828125,Comp. Sci.,Lamberton,106378.687500
16297,Sacchi,Marketing,44,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
16297,Sacchi,Marketing,44,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
16297,Sacchi,Marketing,44,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
16297,Sacchi,Marketing,44,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
72622,Kashima,Cybernetics,54,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
72622,Kashima,Cybernetics,54,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
72622,Kashima,Cybernetics,54,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
72622,Kashima,Cybernetics,54,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
92965,Mesne,Biology,26,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
92965,Mesne,Biology,26,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
89104,Mitsuhashi,Biology,54,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
89104,Mitsuhashi,Biology,54,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
13408,Bromley,Elec. Eng.,81,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
13408,Bromley,Elec. Eng.,81,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
13408,Bromley,Elec. Eng.,81,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
13408,Bromley,Elec. Eng.,81,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
87280,Kim,Pol. Sci.,67,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
87280,Kim,Pol. Sci.,67,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
87280,Kim,Pol. Sci.,67,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
73206,Maw,Cybernetics,36,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
73206,Maw,Cybernetics,36,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
73206,Maw,Cybernetics,36,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
73206,Maw,Cybernetics,36,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
32744,Robins,Finance,40,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
42298,Fournier,Biology,61,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
42298,Fournier,Biology,61,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
53588,Schwet,Languages,100,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
53588,Schwet,Languages,100,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
53588,Schwet,Languages,100,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
90004,Unay,Astronomy,81,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
12563,Stone,Marketing,66,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
12563,Stone,Marketing,66,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
12563,Stone,Marketing,66,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
12563,Stone,Marketing,66,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
55000,Levitan,Biology,103,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
55000,Levitan,Biology,103,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
56080,Zamani,Geology,127,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
11453,Yamashita,Astronomy,109,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
53805,Ludwig,Cybernetics,30,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
53805,Ludwig,Cybernetics,30,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
53805,Ludwig,Cybernetics,30,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
53805,Ludwig,Cybernetics,30,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
39241,Solar,Mech. Eng.,64,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
39241,Solar,Mech. Eng.,64,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
32886,Damas,Psychology,58,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
32886,Damas,Psychology,58,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
94257,Unger,Languages,12,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
94257,Unger,Languages,12,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
94257,Unger,Languages,12,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
75513,Griffin,Statistics,12,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
75513,Griffin,Statistics,12,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
75513,Griffin,Statistics,12,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
75513,Griffin,Statistics,12,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
75513,Griffin,Statistics,12,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
75513,Griffin,Statistics,12,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
99268,Makarychev,Elec. Eng.,115,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
99268,Makarychev,Elec. Eng.,115,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
99268,Makarychev,Elec. Eng.,115,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
99268,Makarychev,Elec. Eng.,115,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
20084,Adda,Accounting,13,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
20084,Adda,Accounting,13,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
20084,Adda,Accounting,13,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
20084,Adda,Accounting,13,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
51868,Guthk,Pol. Sci.,109,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
51868,Guthk,Pol. Sci.,109,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
51868,Guthk,Pol. Sci.,109,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
7287,Tadjo,Cybernetics,116,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
7287,Tadjo,Cybernetics,116,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
7287,Tadjo,Cybernetics,116,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
7287,Tadjo,Cybernetics,116,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
83170,Ariav,English,43,4233,Luo,English,88791.453125,English,Palmer,611042.687500
83170,Ariav,English,43,72553,Yin,English,46397.589844,English,Palmer,611042.687500
83170,Ariav,English,43,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
83170,Ariav,English,43,28097,Kean,English,35023.179688,English,Palmer,611042.687500
14596,Vekk,Biology,105,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
14596,Vekk,Biology,105,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
23794,Sokolov,Pol. Sci.,13,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
23794,Sokolov,Pol. Sci.,13,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
23794,Sokolov,Pol. Sci.,13,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
78332,Ohki,Pol. Sci.,76,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
78332,Ohki,Pol. Sci.,76,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
78332,Ohki,Pol. Sci.,76,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
90220,Iacovoni,Elec. Eng.,113,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
90220,Iacovoni,Elec. Eng.,113,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
90220,Iacovoni,Elec. Eng.,113,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
90220,Iacovoni,Elec. Eng.,113,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
95029,Oliveira,Astronomy,17,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
83728,Kaminsky,Biology,38,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
83728,Kaminsky,Biology,38,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
67033,Yun,Marketing,59,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
67033,Yun,Marketing,59,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
67033,Yun,Marketing,59,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
67033,Yun,Marketing,59,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
87785,Liepelt,Pol. Sci.,122,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
87785,Liepelt,Pol. Sci.,122,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
87785,Liepelt,Pol. Sci.,122,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
4345,Resa,Languages,125,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
4345,Resa,Languages,125,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
4345,Resa,Languages,125,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
96085,Wood,Accounting,70,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
96085,Wood,Accounting,70,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
96085,Wood,Accounting,70,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
96085,Wood,Accounting,70,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
64249,Kalantari,Mech. Eng.,102,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
64249,Kalantari,Mech. Eng.,102,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
27956,Watzel,Psychology,53,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
27956,Watzel,Psychology,53,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
24796,Thimm,Pol. Sci.,18,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
24796,Thimm,Pol. Sci.,18,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
24796,Thimm,Pol. Sci.,18,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
4449,Gilliam,Biology,99,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
4449,Gilliam,Biology,99,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
77364,Lacruz,Elec. Eng.,59,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
77364,Lacruz,Elec. Eng.,59,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
77364,Lacruz,Elec. Eng.,59,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
77364,Lacruz,Elec. Eng.,59,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
70384,Shevade,Cybernetics,45,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
70384,Shevade,Cybernetics,45,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
70384,Shevade,Cybernetics,45,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
70384,Shevade,Cybernetics,45,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
18007,Chanon,Biology,90,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
18007,Chanon,Biology,90,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
51723,Lagendijk,Comp. Sci.,99,34175,Bondi,Comp. Sci.,115469.109375,Comp. Sci.,Lamberton,106378.687500
51723,Lagendijk,Comp. Sci.,99,3335,Bourrier,Comp. Sci.,80797.828125,Comp. Sci.,Lamberton,106378.687500
56486,DeMil,Pol. Sci.,110,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
56486,DeMil,Pol. Sci.,110,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
56486,DeMil,Pol. Sci.,110,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
70359,Lorinczi,Cybernetics,63,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
70359,Lorinczi,Cybernetics,63,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
70359,Lorinczi,Cybernetics,63,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
70359,Lorinczi,Cybernetics,63,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
18234,Nirenbu,Pol. Sci.,19,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
18234,Nirenbu,Pol. Sci.,19,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
18234,Nirenbu,Pol. Sci.,19,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
34322,Baba,Biology,74,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
34322,Baba,Biology,74,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
24325,Álvarez,Cybernetics,50,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
24325,Álvarez,Cybernetics,50,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
24325,Álvarez,Cybernetics,50,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
24325,Álvarez,Cybernetics,50,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
83444,Vieira,Mech. Eng.,115,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
83444,Vieira,Mech. Eng.,115,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
93814,Smoro,Marketing,19,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
93814,Smoro,Marketing,19,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
93814,Smoro,Marketing,19,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
93814,Smoro,Marketing,19,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
80912,Homyk,Biology,16,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
80912,Homyk,Biology,16,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
70099,Zhiyong,Languages,86,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
70099,Zhiyong,Languages,86,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
70099,Zhiyong,Languages,86,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
64945,Gall,Mech. Eng.,6,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
64945,Gall,Mech. Eng.,6,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
81789,Urwin,Biology,25,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
81789,Urwin,Biology,25,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
38271,Kosken,Cybernetics,100,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
